img_name,text
508783677_2.jpg,23.0
508758341_2.jpg,139.0
483319546_2.jpg,69.0
508764935_2.jpg,89.0
508776632_2.jpg,219.0
481896820_2.jpg,1399.0
508763618_2.jpg,69.0
508775589_2.jpg,519.0
510880206_2.jpg,199.0
508758643_2.jpg,71.0
508813349_2.jpg,439.0
508763471_2.jpg,89.0
508766080_2.jpg,139.0
510831039_2.jpg,149.0
508765275_2.jpg,143.0
508793927_2.jpg,1249.0
511296036_2.jpg,199.0
508757399_2.jpg,89.0
511267333_2.jpg,459.0
508760156_2.jpg,359.0
508780936_2.jpg,289.0
510886359_2.jpg,149.0
508761876_2.jpg,43.0
508758314_2.jpg,34.0
508775588_2.jpg,399.0
508757621_2.jpg,46.0
511243362_2.jpg,113.0
481896434_2.jpg,1499.0
510879820_2.jpg,279.0
483319507_2.jpg,69.0
508823218_2.jpg,209.0
511263733_2.jpg,1499.0
487495086_2.jpg,699.0
509520194_2.jpg,214.0
508757573_2.jpg,39.0
509390516_2.jpg,99.0
511270503_2.jpg,399.0
508788078_2.jpg,314.0
510879780_2.jpg,499.0
511296437_2.jpg,103.0
510879970_2.jpg,309.0
509302666_2.jpg,409.0
508762711_2.jpg,91.0
511228292_2.jpg,72.0
511263690_2.jpg,519.0
508764630_2.jpg,229.0
511200978_2.jpg,119.0
510831247_2.jpg,749.0
509749755_2.jpg,125.0
508762907_2.jpg,104.0
508782861_2.jpg,199.0
509188170_2.jpg,123.0
510879812_2.jpg,999.0
510879974_2.jpg,173.0
508758202_2.jpg,179.0
511264117_2.jpg,449.0
508762910_2.jpg,199.0
508782829_2.jpg,299.0
509747262_2.jpg,76.0
508775200_2.jpg,72.0
508757661_2.jpg,50.0
508765747_2.jpg,349.0
511246580_2.jpg,159.0
508776938_2.jpg,143.0
509488006_2.jpg,179.0
508763699_2.jpg,1099.0
510830848_2.jpg,699.0
508785415_2.jpg,149.0
508775624_2.jpg,219.0
481896466_2.jpg,699.0
508780968_2.jpg,143.0
508763944_2.jpg,89.0
511219400_2.jpg,46.0
508812887_2.jpg,139.0
510879868_2.jpg,269.0
508776586_2.jpg,143.0
481896648_2.jpg,459.0
508758040_2.jpg,26.0
481897102_2.jpg,469.0
508782845_2.jpg,143.0
508758338_2.jpg,29.0
508957455_2.jpg,299.0
509678346_2.jpg,549.0
509390595_2.jpg,179.0
509751619_2.jpg,129.0
487495468_2.jpg,529.0
481896951_2.jpg,899.0
509664410_2.jpg,519.0
511264770_2.jpg,749.0
510880248_2.jpg,419.0
511264792_2.jpg,269.0
487495152_2.jpg,469.0
509749778_2.jpg,83.0
508800036_2.jpg,379.0
508758527_2.jpg,519.0
511199931_2.jpg,29.0
510884908_2.jpg,1299.0
508759908_2.jpg,66.0
508763850_2.jpg,829.0
509520224_2.jpg,299.0
510883435_2.jpg,2099.0
508780193_2.jpg,152.0
511271840_2.jpg,45.0
508775600_2.jpg,259.0
508781431_2.jpg,239.0
511282321_2.jpg,99.0
483319332_2.jpg,149.0
508759696_2.jpg,339.0
508787452_2.jpg,82.0
508749003_2.jpg,139.0
511271492_2.jpg,37.0
508758893_2.jpg,179.0
487495411_2.jpg,89.0
510885061_2.jpg,41.0
508762432_2.jpg,107.0
508792812_2.jpg,69.0
508757875_2.jpg,81.0
481896965_2.jpg,599.0
508788084_2.jpg,209.0
510840001_2.jpg,379.0
508782323_2.jpg,89.0
510879774_2.jpg,599.0
508758300_2.jpg,159.0
508810596_2.jpg,279.0
481897082_2.jpg,559.0
481896836_2.jpg,2799.0
511279872_2.jpg,2399.0
508811842_2.jpg,339.0
508754156_2.jpg,79.0
511196632_2.jpg,31.0
508775618_2.jpg,749.0
509702509_2.jpg,799.0
510880200_2.jpg,969.0
483319404_2.jpg,162.0
481896955_2.jpg,899.0
508780209_2.jpg,99.0
508812628_2.jpg,66.0
508828670_2.jpg,159.0
483319713_2.jpg,79.0
510880320_2.jpg,259.0
510831137_2.jpg,149.0
508759693_2.jpg,339.0
511203279_2.jpg,239.0
510883579_2.jpg,153.0
511295128_2.jpg,359.0
508812610_2.jpg,129.0
508763951_2.jpg,152.0
510832539_2.jpg,209.0
509681167_2.jpg,399.0
510885608_2.jpg,159.0
508764628_2.jpg,129.0
508785265_2.jpg,259.0
508776089_2.jpg,37.0
510885921_2.jpg,79.0
508763118_2.jpg,1119.0
508781168_2.jpg,899.0
508765336_2.jpg,38.0
510880854_2.jpg,49.0
487495196_2.jpg,99.0
508757888_2.jpg,109.0
510885165_2.jpg,53.0
508759703_2.jpg,899.0
508828734_2.jpg,89.0
508760029_2.jpg,3699.0
511272063_2.jpg,95.0
510885178_2.jpg,56.0
510879841_2.jpg,359.0
508782324_2.jpg,49.0
481896641_2.jpg,499.0
508781420_2.jpg,259.0
508781425_2.jpg,259.0
510879748_2.jpg,569.0
508764639_2.jpg,189.0
510886129_2.jpg,53.0
508777216_2.jpg,79.0
487494943_2.jpg,2199.0
483319838_2.jpg,159.0
508765780_2.jpg,649.0
508787434_2.jpg,119.0
487495544_2.jpg,62.0
508782884_2.jpg,75.0
487495375_2.jpg,149.0
508764422_2.jpg,1039.0
508782438_2.jpg,89.0
508762953_2.jpg,349.0
510885211_2.jpg,76.0
510840437_2.jpg,269.0
508763138_2.jpg,149.0
508776090_2.jpg,37.0
508787437_2.jpg,169.0
509302563_2.jpg,469.0
511278108_2.jpg,74.0
508764420_2.jpg,3199.0
508757531_2.jpg,269.0
510884736_2.jpg,349.0
508957494_2.jpg,299.0
509174695_2.jpg,169.0
487495731_2.jpg,849.0
508757404_2.jpg,79.0
509483300_2.jpg,62.0
511264102_2.jpg,519.0
511288654_2.jpg,129.0
510880076_2.jpg,189.0
509487950_2.jpg,179.0
508813212_2.jpg,229.0
510879905_2.jpg,109.0
508782820_2.jpg,113.0
511295070_2.jpg,134.0
508782849_2.jpg,289.0
508758348_2.jpg,109.0
510885196_2.jpg,62.0
483319592_2.jpg,299.0
510883546_2.jpg,149.0
508764622_2.jpg,189.0
510883597_2.jpg,139.0
511266357_2.jpg,1029.0
508788528_2.jpg,89.0
487495652_2.jpg,1499.0
511263756_2.jpg,459.0
510947609_2.jpg,114.0
510840002_2.jpg,379.0
511278113_2.jpg,39.0
511264089_2.jpg,639.0
511296062_2.jpg,69.0
509069647_2.jpg,37.0
483319368_2.jpg,179.0
508762549_2.jpg,75.0
510879945_2.jpg,129.0
481896608_2.jpg,649.0
487495344_2.jpg,149.0
511264079_2.jpg,939.0
481897045_2.jpg,999.0
481897117_2.jpg,599.0
510879770_2.jpg,339.0
508748960_2.jpg,209.0
510883349_2.jpg,71.0
508800053_2.jpg,699.0
508764969_2.jpg,64.0
508754220_2.jpg,64.0
483319395_2.jpg,69.0
508813352_2.jpg,299.0
509513105_2.jpg,46.0
508782459_2.jpg,159.0
508813241_2.jpg,35.0
508758353_2.jpg,59.0
508766101_2.jpg,319.0
511259230_2.jpg,699.0
511192606_2.jpg,169.0
510883797_2.jpg,159.0
508777203_2.jpg,169.0
509233411_2.jpg,119.0
483319454_2.jpg,40.0
508814837_2.jpg,189.0
508765311_2.jpg,72.0
508759771_2.jpg,739.0
510969731_2.jpg,94.0
508762473_2.jpg,529.0
508763363_2.jpg,109.0
508781114_2.jpg,179.0
508812779_2.jpg,299.0
508763332_2.jpg,269.0
508749014_2.jpg,339.0
508761623_2.jpg,49.0
509749759_2.jpg,259.0
511271825_2.jpg,43.0
511233284_2.jpg,289.0
508762291_2.jpg,109.0
508762094_2.jpg,39.0
508761410_2.jpg,46.0
510831834_2.jpg,89.0
511198273_2.jpg,34.0
508810565_2.jpg,549.0
511267331_2.jpg,419.0
508764497_2.jpg,124.0
508763139_2.jpg,149.0
510884720_2.jpg,339.0
481897088_2.jpg,799.0
511237944_2.jpg,183.0
481896957_2.jpg,729.0
487494907_2.jpg,359.0
508764582_2.jpg,339.0
508813699_2.jpg,129.0
510883517_2.jpg,73.0
508775615_2.jpg,1799.0
508758890_2.jpg,149.0
508777434_2.jpg,139.0
510883276_2.jpg,139.0
481896797_2.jpg,1899.0
508765553_2.jpg,112.0
483319532_2.jpg,83.0
487495640_2.jpg,309.0
508782876_2.jpg,219.0
508813216_2.jpg,179.0
508758876_2.jpg,104.0
510883526_2.jpg,69.0
509069460_2.jpg,52.0
510830914_2.jpg,259.0
510969745_2.jpg,89.0
508760162_2.jpg,209.0
508844131_2.jpg,139.0
487495374_2.jpg,144.0
508754152_2.jpg,69.0
487495677_2.jpg,499.0
510881053_2.jpg,539.0
510883128_2.jpg,629.0
508782828_2.jpg,169.0
508761863_2.jpg,72.0
508759561_2.jpg,399.0
508968076_2.jpg,64.0
483319415_2.jpg,74.0
510840003_2.jpg,379.0
508765307_2.jpg,66.0
508777179_2.jpg,129.0
508759242_2.jpg,419.0
508758664_2.jpg,109.0
508766069_2.jpg,149.0
508758660_2.jpg,101.0
510885158_2.jpg,119.0
508795800_2.jpg,619.0
508761087_2.jpg,279.0
508782303_2.jpg,249.0
510915963_2.jpg,239.0
508765778_2.jpg,469.0
508759446_2.jpg,789.0
508761197_2.jpg,72.0
510969742_2.jpg,69.0
481896599_2.jpg,2599.0
511288653_2.jpg,249.0
511296053_2.jpg,129.0
509520121_2.jpg,399.0
511263730_2.jpg,1599.0
508776584_2.jpg,229.0
508758542_2.jpg,269.0
510880204_2.jpg,209.0
508766124_2.jpg,339.0
511295060_2.jpg,149.0
483319496_2.jpg,159.0
509749756_2.jpg,129.0
510885639_2.jpg,149.0
511220122_2.jpg,109.0
508797587_2.jpg,189.0
483319493_2.jpg,153.0
508761196_2.jpg,72.0
487495674_2.jpg,1599.0
511193296_2.jpg,999.0
508775232_2.jpg,142.0
508812378_2.jpg,109.0
510831341_2.jpg,299.0
508762870_2.jpg,329.0
511133598_2.jpg,34.0
511279849_2.jpg,3299.0
511277553_2.jpg,144.0
508763551_2.jpg,719.0
487495540_2.jpg,69.0
508762573_2.jpg,113.0
481896603_2.jpg,1899.0
481896461_2.jpg,1029.0
483319694_2.jpg,75.0
509741640_2.jpg,12.0
508788512_2.jpg,84.0
508762954_2.jpg,209.0
508788189_2.jpg,64.0
483319738_2.jpg,153.0
509225988_2.jpg,359.0
508761177_2.jpg,279.0
508763365_2.jpg,169.0
508761188_2.jpg,22.0
508760123_2.jpg,299.0
508763129_2.jpg,164.0
509681176_2.jpg,629.0
508764982_2.jpg,36.0
510883567_2.jpg,73.0
510884302_2.jpg,699.0
508765633_2.jpg,92.0
508775708_2.jpg,119.0
508761193_2.jpg,81.0
509751632_2.jpg,139.0
511270526_2.jpg,83.0
483319763_2.jpg,139.0
510885917_2.jpg,99.0
510885213_2.jpg,81.0
510879773_2.jpg,599.0
508763324_2.jpg,159.0
511264100_2.jpg,499.0
509520210_2.jpg,169.0
483319723_2.jpg,259.0
508764213_2.jpg,269.0
509520111_2.jpg,279.0
511291377_2.jpg,179.0
483319582_2.jpg,133.0
508765786_2.jpg,649.0
508765338_2.jpg,66.0
511283819_2.jpg,33.0
509520120_2.jpg,229.0
509749283_2.jpg,39.0
510880858_2.jpg,99.0
481896594_2.jpg,9999.0
508781151_2.jpg,759.0
508783644_2.jpg,79.0
508766081_2.jpg,219.0
509751616_2.jpg,149.0
508757886_2.jpg,51.0
508780197_2.jpg,119.0
508748953_2.jpg,40.0
483319643_2.jpg,95.0
509494170_2.jpg,59.0
508758439_2.jpg,86.0
510883326_2.jpg,2399.0
508765274_2.jpg,167.0
508785554_2.jpg,219.0
510831840_2.jpg,71.0
508759708_2.jpg,799.0
508828724_2.jpg,93.0
508761613_2.jpg,91.0
508758533_2.jpg,399.0
508763647_2.jpg,55.0
510831533_2.jpg,1259.0
510879697_2.jpg,189.0
508828687_2.jpg,93.0
487495440_2.jpg,69.0
508765682_2.jpg,79.0
508777433_2.jpg,209.0
510883116_2.jpg,669.0
508793966_2.jpg,499.0
508777452_2.jpg,163.0
508763698_2.jpg,1499.0
487495157_2.jpg,499.0
508811367_2.jpg,819.0
508783682_2.jpg,56.0
508782810_2.jpg,199.0
508763170_2.jpg,209.0
510886093_2.jpg,143.0
508758345_2.jpg,89.0
510885202_2.jpg,63.0
509496966_2.jpg,123.0
508766094_2.jpg,119.0
508762951_2.jpg,84.0
508761858_2.jpg,94.0
483319692_2.jpg,79.0
509267347_2.jpg,249.0
508996889_2.jpg,119.0
511264776_2.jpg,1299.0
508762680_2.jpg,179.0
508762895_2.jpg,145.0
511228488_2.jpg,459.0
509496990_2.jpg,49.0
508758530_2.jpg,449.0
487494972_2.jpg,499.0
511263685_2.jpg,2699.0
510884647_2.jpg,1449.0
508763707_2.jpg,81.0
508811730_2.jpg,79.0
508761560_2.jpg,69.0
481896091_2.jpg,599.0
510830925_2.jpg,359.0
487495385_2.jpg,153.0
481897060_2.jpg,1699.0
508762757_2.jpg,3299.0
510883429_2.jpg,1599.0
509444537_2.jpg,139.0
510883576_2.jpg,72.0
511198328_2.jpg,91.0
509323371_2.jpg,449.0
511203277_2.jpg,239.0
508775363_2.jpg,279.0
509749285_2.jpg,199.0
508758049_2.jpg,99.0
510884788_2.jpg,249.0
508763456_2.jpg,46.0
508758215_2.jpg,109.0
508758085_2.jpg,45.0
481897040_2.jpg,849.0
510883379_2.jpg,629.0
508766078_2.jpg,149.0
508760618_2.jpg,369.0
511231278_2.jpg,84.0
508764003_2.jpg,119.0
508760633_2.jpg,289.0
508780476_2.jpg,1699.0
508777173_2.jpg,143.0
487495707_2.jpg,299.0
509713516_2.jpg,379.0
508758156_2.jpg,79.0
508764081_2.jpg,63.0
481896152_2.jpg,719.0
508812403_2.jpg,69.0
508776576_2.jpg,249.0
511283826_2.jpg,49.0
481896606_2.jpg,2799.0
508762710_2.jpg,79.0
508782804_2.jpg,149.0
508763043_2.jpg,139.0
511198241_2.jpg,34.0
508761469_2.jpg,49.0
510879914_2.jpg,839.0
509702503_2.jpg,399.0
509747256_2.jpg,34.0
508766019_2.jpg,213.0
508758659_2.jpg,101.0
508760125_2.jpg,499.0
511266364_2.jpg,499.0
510884340_2.jpg,719.0
511282309_2.jpg,92.0
487495168_2.jpg,329.0
510885606_2.jpg,149.0
508761633_2.jpg,64.0
508757883_2.jpg,49.0
508957689_2.jpg,139.0
508775703_2.jpg,159.0
510879968_2.jpg,229.0
508817357_2.jpg,199.0
508757695_2.jpg,95.0
508761618_2.jpg,99.0
508757532_2.jpg,269.0
487495675_2.jpg,450.0
509233428_2.jpg,169.0
509390360_2.jpg,139.0
481896237_2.jpg,1229.0
508783286_2.jpg,79.0
509332048_2.jpg,69.0
508761412_2.jpg,45.0
508776635_2.jpg,159.0
483319544_2.jpg,66.0
508782894_2.jpg,119.0
483319780_2.jpg,135.0
508761999_2.jpg,109.0
508780359_2.jpg,189.0
487495534_2.jpg,66.0
510880341_2.jpg,60.0
509312334_2.jpg,159.0
511277554_2.jpg,144.0
511264196_2.jpg,1849.0
508765031_2.jpg,89.0
509741647_2.jpg,49.0
508757669_2.jpg,55.0
508766084_2.jpg,659.0
487495401_2.jpg,79.0
481896629_2.jpg,639.0
510879750_2.jpg,569.0
508775598_2.jpg,1549.0
510879698_2.jpg,86.0
508776267_2.jpg,139.0
508788509_2.jpg,66.0
509199277_2.jpg,189.0
508783352_2.jpg,59.0
511279863_2.jpg,839.0
511295080_2.jpg,152.0
509520125_2.jpg,359.0
509664352_2.jpg,399.0
481897110_2.jpg,319.0
508780655_2.jpg,1199.0
510885208_2.jpg,84.0
483319746_2.jpg,89.0
510883536_2.jpg,159.0
509706175_2.jpg,54.0
508757711_2.jpg,129.0
508758644_2.jpg,86.0
508775632_2.jpg,203.0
481896937_2.jpg,1699.0
511228346_2.jpg,75.0
508761142_2.jpg,69.0
487495578_2.jpg,129.0
508812773_2.jpg,91.0
481896418_2.jpg,1599.0
510879976_2.jpg,173.0
509681174_2.jpg,729.0
508763553_2.jpg,629.0
509719306_2.jpg,88.0
509741643_2.jpg,119.0
510831058_2.jpg,199.0
509664398_2.jpg,519.0
508766041_2.jpg,69.0
508763622_2.jpg,52.0
510884366_2.jpg,339.0
510831827_2.jpg,154.0
508765685_2.jpg,125.0
508782112_2.jpg,159.0
509211370_2.jpg,199.0
511266397_2.jpg,1029.0
508766021_2.jpg,319.0
481896642_2.jpg,899.0
481896956_2.jpg,839.0
508782830_2.jpg,239.0
511264115_2.jpg,849.0
508758903_2.jpg,189.0
508763420_2.jpg,799.0
508757465_2.jpg,299.0
511295084_2.jpg,129.0
508757463_2.jpg,479.0
511264138_2.jpg,399.0
510883341_2.jpg,56.0
509678324_2.jpg,499.0
483319659_2.jpg,103.0
508765635_2.jpg,93.0
508781443_2.jpg,229.0
509225889_2.jpg,199.0
508783326_2.jpg,49.0
508777841_2.jpg,179.0
510885632_2.jpg,109.0
508810540_2.jpg,279.0
508763865_2.jpg,249.0
508766057_2.jpg,109.0
511228500_2.jpg,169.0
510879763_2.jpg,339.0
508758322_2.jpg,69.0
508763472_2.jpg,204.0
509664411_2.jpg,599.0
508759562_2.jpg,559.0
509390361_2.jpg,132.0
508764435_2.jpg,519.0
508760697_2.jpg,144.0
510915876_2.jpg,119.0
508782885_2.jpg,64.0
508763077_2.jpg,42.0
508775391_2.jpg,179.0
508764287_2.jpg,89.0
509312340_2.jpg,39.0
481897049_2.jpg,829.0
511295041_2.jpg,459.0
508763958_2.jpg,439.0
508757709_2.jpg,29.0
481897089_2.jpg,2799.0
508783307_2.jpg,44.0
510879702_2.jpg,214.0
509706167_2.jpg,149.0
508780210_2.jpg,99.0
510879919_2.jpg,1299.0
511203269_2.jpg,249.0
508828728_2.jpg,129.0
508764601_2.jpg,269.0
510831238_2.jpg,799.0
509069471_2.jpg,52.0
487495337_2.jpg,79.0
508780959_2.jpg,21.0
481896732_2.jpg,599.0
508811841_2.jpg,339.0
508748968_2.jpg,359.0
510883772_2.jpg,119.0
508813686_2.jpg,169.0
508763830_2.jpg,149.0
510880851_2.jpg,82.0
481896969_2.jpg,699.0
511277558_2.jpg,109.0
508759592_2.jpg,1599.0
487495530_2.jpg,549.0
508763298_2.jpg,1899.0
508763443_2.jpg,429.0
510885198_2.jpg,57.0
508777852_2.jpg,145.0
509195512_2.jpg,119.0
483319516_2.jpg,85.0
487495400_2.jpg,76.0
508811390_2.jpg,129.0
487495569_2.jpg,119.0
508766037_2.jpg,229.0
508810864_2.jpg,119.0
510880853_2.jpg,49.0
508776097_2.jpg,59.0
510831084_2.jpg,269.0
510879944_2.jpg,189.0
508813342_2.jpg,799.0
481896554_2.jpg,269.0
509226066_2.jpg,122.0
487495303_2.jpg,399.0
508758058_2.jpg,79.0
508780202_2.jpg,129.0
508810551_2.jpg,119.0
509422099_2.jpg,99.0
508758412_2.jpg,109.0
508758208_2.jpg,229.0
510879961_2.jpg,103.0
508765653_2.jpg,66.0
508762290_2.jpg,129.0
509195501_2.jpg,119.0
509225967_2.jpg,299.0
487494961_2.jpg,649.0
508762685_2.jpg,129.0
508757784_2.jpg,69.0
511237977_2.jpg,102.0
511271841_2.jpg,45.0
510885892_2.jpg,169.0
510879691_2.jpg,229.0
508760042_2.jpg,1849.0
508776926_2.jpg,139.0
508780467_2.jpg,2599.0
508765284_2.jpg,69.0
511279816_2.jpg,759.0
510881949_2.jpg,209.0
511266344_2.jpg,2999.0
508760117_2.jpg,89.0
508759712_2.jpg,479.0
508763542_2.jpg,949.0
508759906_2.jpg,89.0
508765712_2.jpg,66.0
508762495_2.jpg,749.0
508759910_2.jpg,55.0
508844283_2.jpg,129.0
508766141_2.jpg,39.0
481896364_2.jpg,449.0
508793915_2.jpg,699.0
509390614_2.jpg,89.0
508793944_2.jpg,499.0
511282287_2.jpg,119.0
510886117_2.jpg,82.0
508795851_2.jpg,179.0
510883537_2.jpg,149.0
510883811_2.jpg,149.0
508757868_2.jpg,89.0
508764989_2.jpg,239.0
481896846_2.jpg,599.0
511194179_2.jpg,76.0
508762100_2.jpg,69.0
510883781_2.jpg,229.0
487495715_2.jpg,6599.0
508757670_2.jpg,45.0
509199269_2.jpg,249.0
508765448_2.jpg,399.0
508782858_2.jpg,79.0
510886103_2.jpg,149.0
508811383_2.jpg,249.0
509496920_2.jpg,55.0
511194178_2.jpg,104.0
508762269_2.jpg,129.0
511198260_2.jpg,34.0
511264784_2.jpg,799.0
481896103_2.jpg,1599.0
509513081_2.jpg,93.0
510885925_2.jpg,75.0
511295115_2.jpg,399.0
508813314_2.jpg,439.0
508763653_2.jpg,47.0
508776922_2.jpg,219.0
483319470_2.jpg,85.0
508764004_2.jpg,39.0
508783273_2.jpg,99.0
510884782_2.jpg,55.0
510885919_2.jpg,79.0
508764925_2.jpg,18.0
509226045_2.jpg,209.0
508763068_2.jpg,75.0
508787445_2.jpg,69.0
508775362_2.jpg,279.0
508765691_2.jpg,129.0
508762098_2.jpg,69.0
511266381_2.jpg,549.0
481896430_2.jpg,649.0
509211340_2.jpg,179.0
508777898_2.jpg,269.0
511228338_2.jpg,71.0
508762096_2.jpg,86.0
508748961_2.jpg,89.0
509225801_2.jpg,259.0
510885896_2.jpg,54.0
510879749_2.jpg,569.0
509174685_2.jpg,154.0
508763405_2.jpg,42.0
508800042_2.jpg,349.0
510831253_2.jpg,1099.0
511270240_2.jpg,109.0
508760100_2.jpg,229.0
508760667_2.jpg,169.0
510879825_2.jpg,429.0
508765299_2.jpg,42.0
508758336_2.jpg,25.0
508758895_2.jpg,179.0
510832148_2.jpg,719.0
510879747_2.jpg,599.0
510840011_2.jpg,409.0
508765916_2.jpg,419.0
510879740_2.jpg,1199.0
508785249_2.jpg,149.0
510885596_2.jpg,112.0
509390370_2.jpg,139.0
511264084_2.jpg,599.0
510884932_2.jpg,279.0
481896860_2.jpg,439.0
509195506_2.jpg,149.0
508759441_2.jpg,1899.0
510883428_2.jpg,1069.0
508828669_2.jpg,43.0
508812375_2.jpg,149.0
508781166_2.jpg,599.0
508754150_2.jpg,189.0
509741614_2.jpg,62.0
511228489_2.jpg,549.0
509233417_2.jpg,89.0
508811729_2.jpg,84.0
508781946_2.jpg,189.0
509302557_2.jpg,419.0
508800013_2.jpg,379.0
508758059_2.jpg,82.0
508797528_2.jpg,279.0
509489059_2.jpg,139.0
510840013_2.jpg,419.0
508780186_2.jpg,189.0
487495403_2.jpg,79.0
511295090_2.jpg,339.0
487495402_2.jpg,89.0
510879752_2.jpg,549.0
508761837_2.jpg,99.0
511291376_2.jpg,1199.0
509714112_2.jpg,159.0
508776110_2.jpg,37.0
508766097_2.jpg,239.0
487495639_2.jpg,279.0
508764088_2.jpg,63.0
511270770_2.jpg,169.0
508795803_2.jpg,1099.0
510880864_2.jpg,79.0
511224039_2.jpg,269.0
510886110_2.jpg,139.0
508811785_2.jpg,139.0
508784492_2.jpg,129.0
508793923_2.jpg,2999.0
508776621_2.jpg,139.0
510880195_2.jpg,79.0
508763142_2.jpg,199.0
511237956_2.jpg,199.0
510830910_2.jpg,659.0
508783689_2.jpg,89.0
508784772_2.jpg,119.0
510883745_2.jpg,549.0
509513092_2.jpg,99.0
511237902_2.jpg,219.0
508765905_2.jpg,467.0
508765010_2.jpg,89.0
483319779_2.jpg,69.0
511264774_2.jpg,1299.0
487494925_2.jpg,499.0
508865369_2.jpg,46.0
510832161_2.jpg,579.0
508775614_2.jpg,1799.0
508759914_2.jpg,79.0
508811363_2.jpg,179.0
510840028_2.jpg,224.0
508763648_2.jpg,61.0
511261327_2.jpg,249.0
508828672_2.jpg,99.0
508777190_2.jpg,38.0
510879971_2.jpg,309.0
509188165_2.jpg,229.0
510882101_2.jpg,399.0
508787423_2.jpg,35.0
511228333_2.jpg,75.0
508777175_2.jpg,44.0
510879925_2.jpg,223.0
508782863_2.jpg,219.0
